rus,en,matched,matchedEngName
Певченко,pevchenko,ლევჩენკო,levchenko
Гземошвили,gzemoshvili,ძებოშვილი,dzeboshvili
Джейджеродзе,dzheidzherodze,კეჟერაძე,kezheradze
Каждилашвили,kazhdilashvili,კაჟიაშვილი,kazhiashvili
Солядзе,soliadze,გოლიაძე,goliadze
Могитадзе,mogitadze,გოგიტაძე,gogitadze
Коросазидзе,korosazidze,კაროსანიძე,karosanidze
Копалин,kopalin,კოპალი,kopali
Шаговадзе,shagovadze,შავაძე,shavadze
Артба,artba,ანთია,antia
Крикуненко,krikunenko,კრიულენკო,kriulenko
Лизогуб,lizogub,ლოგუა,logua
Шкура,shkura,შკურა,shkura
Урадашвили,uradashvili,მურადაშვილი,muradashvili
Литария,litariia,ლატარია,lataria
Мычедлешвилли,michedleshvilli,მჭედლიშვილი,mtchedlishvili
Микиртунов,mikirtunov,მიკირტუმოვ,mikirtumov
Пильгуев,pil'guev,პილგუევ,pilguev
Курнозе,kurnoze,კუპრაძე,kupradze
Андреевич,andreevich,ანდრეევი,andreevi
Кукарека,kukareka,კუკარეკა,kukareka
Шагдынарьян,shagdinar'ian,შახდინარიანი,shakhdinariani
Волченко,volchenko,ვოლჩენკო,volchenko
Капронов,kapronov,საფრონოვა,sapronova
Кебиеридзе,kebieridze,ნებიერიძე,nebieridze
Гобелая,gobelaia,გაბელაია,gabelaia
Метигашвили,metigashvili,მათიაშვილი,matiashvili
Житилашвилли,zhitilashvilli,ჩიტიაშვილი,chitiashvili
Кадерашвили,kaderashvili,კაბერაშვილი,kaberashvili
Безтаев,beztaev,ბესტაევი,bestaevi
Чхитарашвили,chkhitarashvili,ჩხატარაშვილი,chkhatarashvili
Кондиян,kondiian,კონდიან,kondian
Чачапидзе,chachapidze,ჩაჩანიძე,chachanidze
Кабидзе,kabidze,კაბიძე,kabidze
Мажитов,mazhitov,მაჩიტოვი,machitovi
Конджашвили,kondzhashvili,დონჟაშვილი,donzhashvili
Куницын,kunitsin,კუნიცინი,kunitsini
Гульков,gul'kov,კულიკოვ,kulikov
Клепр,klepr,კლეპერ,kleper
Вардузамидзе,varduzamidze,ვარდოსანიძე,vardosanidze
Непарошвили,neparoshvili,ნეფარიშვილი,neparishvili
Чалая,chalaia,ჩალაია,chalaia
Бенсошвили,bensoshvili,ბედოშვილი,bedoshvili
Атможев,atmozhev,ამოევ,amoev
Шукис,shukis,შუკინ,shukin
Режанов,rezhanov,ბეჟანოვ,bezhanov
Шипилев,shipilev,შირიაევ,shiriaev
Абашаров,abasharov,ალასკაროვ,alaskarov
Давлеридзе,davleridze,თავბერიძე,tavberidze
Эхвайя,ekhvaiia,ეხვაია,ekhvaia
Джынаридзе,dzhinaridze,ცინარიძე,tsinaridze
Когинашвили,koginashvili,გოგინაშვილი,goginashvili
Бадзова,badzova,ბააზოვა,baazova
Бегемори,begemori,ბეგელური,begeluri
Еприкашвили,eprikashvili,ეპრიკაშვილი,eprikashvili
Кондакьян,kondak'ian,კონდიან,kondian
Курнако,kurnako,კურისკო,kurisko
Голегутошвили,golegutoshvili,გოგატიშვილი,gogatishvili
Мартеросьян,marteros'ian,მარტიროსიან,martirosian
Годованюк,godovaniuk,გოდოვანიუკ,godovaniuk
Денисенков,denisenkov,დენისენკო,denisenko
Сагатылян,sagatilian,საგატელიან,sagatelian
Миритошвили,miritoshvili,მიმინოშვილი,miminoshvili
Платьян,plat'ian,პლანჯიან,planjian
Раенко,raenko,რაენკო,raenko
Шаловасов,shalovasov,შაპოვალოვ,shapovalov
Пачелява,pacheliava,ფაჩულია,pachulia
Джибуты,dzhibuti,ჯიბუტი,jibuti
Януков,ianukov,მანუკოვ,manukov
Гвилирадзе,gviliradze,გვიმრაძე,gvimradze
Содзаяшвили,sodzaiashvili,სოზიაშვილი,soziashvili
Яконеджан,iakonedzhan,იაკობაძე,iakobadze
Соломпцов,solomptsov,სოლოვცოვა,solovtsova
Имедашмиев,imedashmiev,იმედაშვილი,imedashvili
Старущенко,staruschenko,სტარჩენკო,starchenko
Строкатый,strokatii,სტრატი,strati
Наувалашвили,nauvalashvili,ნაცვალაშვილი,natsvalashvili
Джурко,dzhurko,ჩუბკო,chubko
Пиляури,piliauri,ფილაური,pilauri
Куза...ельника,kuza...el'nika,კარაბელნიკო,karabelniko
Дуидуа,duidua,დუნდუა,dundua
Бегошвили,begoshvili,ბეგოშვილი,begoshvili
Деокадашвили,deokadashvili,ფოლადაშვილი,poladashvili
Курцкалия,kurtskaliia,კურცხალია,kurtskhalia
Зизишвили,zizishvili,ზიზიაშვილი,ziziashvili
Шуалидзе,shualidze,შუბალიძე,shubalidze
Тайлов,tailov,ტაიროვ,tairov
Масин,masin,მარინ,marin
Рупницкий,rupnitskii,რუდნიცკაია,rudnitskaia
Бурсуладзе,bursuladze,ბურდულაძე,burduladze
Федафиль,fedafil',ზედანია,zedania
Будаеашвили,budaeashvili,ბუდაგაშვილი,budagashvili
Гуручумеля,guruchumelia,ღურჭუმელია,ghurtchumelia
Бибелев,bibelev,კისელევ,kiselev
Чаногли,chanogli,ჩალოღლი,chaloghli
Кидариц,kidarits,კიანეც,kianets
Хухиташвили,khukhitashvili,ყუშიტაშვილი,khushitashvili
Гидяшвили,gidiashvili,გივიაშვილი,giviashvili
Дудниченко,dudnichenko,დუდნიჩენკო,dudnichenko
Якиманский,iakimanskii,ალიმანსკიი,alimanskii
Луничев,lunichev,ლუკიჩევი,lukichevi
Джантава,dzhantava,შანავა,shanava
Волощенко,voloschenko,ვოროჩენკო,vorochenko
Чубинишвили,chubinishvili,ჩუბინიშვილი,chubinishvili
Мацкобики,matskobiki,მოწყობილი,motskhobili
Науразашвили,naurazashvili,ნავროზაშვილი,navrozashvili
Вишнев,vishnev,იშაევ,ishaev
Аджеванидзе,adzhevanidze,არჟევანიძე,arzhevanidze
Минхандаров,minkhandarov,ისკანდაროვ,iskandarov
Абжатадзе,abzhatadze,აბჟანდაძე,abzhandadze
Хашич,khashich,ხაშიგ,khashig
Дудецкий,dudetskii,დუდეცკი,dudetski
Лукуташвили,lukutashvili,ლუხუტაშვილი,lukhutashvili
Брядков,briadkov,პრიადკო,priadko
Кохиа,kokhia,კოხია,kokhia
Швалчрелидзе,shvalchrelidze,თვალჭრელიძე,tvaltchrelidze
Кичутава,kichutava,პიჭუტავა,pitchutava
Саргишвили,sargishvili,სარიშვილი,sarishvili
Онарок,onarok,ომაროვ,omarov
Мамаджаношвили,mamadzhanoshvili,მამადაშვილი,mamadashvili
Немцецвелидзе,nemtsetsvelidze,ნემსიწვერიძე,nemsitsveridze
Акропиляшвили,akropiliashvili,ოქროპილაშვილი,oqropilashvili
Датикелишвили,datikelishvili,დათიკიშვილი,datikishvili
Бобаев,bobaev,ბაბაევ,babaev
Чуганав,chuganav,ჩაგანავა,chaganava
Вейхиашвили,veikhiashvili,ვეფხიაშვილი,vepkhiashvili
Погребнов,pogrebnov,პოგრებნოი,pogrebnoi
Габринян,gabrinian,გაბრილიან,gabrilian
Уромашвили,uromashvili,ურუმაშვილი,urumashvili
Дзепшиков,dzepshikov,მენშიკოვა,menshikova
Цхедин,tskhedin,ცხადია,tskhadia
Микертычян,mikertichian,მიკირტიჩიან,mikirtichian
Аваниян,avaniian,ავანიან,avanian
Авджнан,avdzhnan,ავდალიან,avdalian
Халвати,khalvati,ხალვაში,khalvashi
Аронишидзе,aronishidze,არონიშიძე,aronishidze
Макарасашвили,makarasashvili,მაკასარაშვილი,makasarashvili
Пдхашвили,pdkhashvili,ფუხაშვილი,pukhashvili
Саиджанов,saidzhanov,სარუხანოვ,sarukhanov
Хейношвили,kheinoshvili,ყეინოშვილი,kheinoshvili
Кугайлешвили,kugaileshvili,კუტალეიშვილი,kutaleishvili
Шарти,sharti,შარაი,sharai
Чичуишвили,chichuishvili,ჩიჩეიშვილი,chicheishvili
Музашвили-Музаев,muzashvili-muzaev,მუზაშვილი,muzashvili
Кигнешвили,kigneshvili,კივნიშვილი,kivnishvili
Конишева,konisheva,კონიშევა,konisheva
Самсонин,samsonin,სამსონია,samsonia
Щергеляшувли,schergeliashuvli,შერგელაშვილი,shergelashvili
Позален,pozalen,პოზოიან,pozoian
Берташвили,bertashvili,ბერუაშვილი,beruashvili
Бордзулишвили,bordzulishvili,ბერძულიშვილი,berdzulishvili
Пульев,pul'ev,გულიევ,guliev
Гитолеидия,gitoleidiia,გითოლენდია,gitolendia
Еришев,erishev,ერგიშევი,ergishevi
Камба,kamba,პამბა,pamba
Качоев,kachoev,ტკაჩოვ,tkachov
Логмидзе,logmidze,ლომიძე,lomidze
Мелианян,melianian,მელქანიან,melqanian
Савачин,savachin,სიაჩინ,siachin
Башмай,bashmai,ბაშლაი,bashlai
Чеганав,cheganav,ჩაგანავა,chaganava
Калачьян,kalach'ian,კალაჩიან,kalachian
Чилочави,chilochavi,ჩილოჩავა,chilochava
Шаншемульшвили,shanshemul'shvili,შაიშმელაშვილი,shaishmelashvili
Гагня,gagnia,გაბუნია,gabunia
Чучели,chucheli,ჩოჩელი,chocheli
Лялядзе,lialiadze,ლიკლიკაძე,liklikadze
Давленидзе,davlenidze,დავლიანიძე,davlianidze
Мардилишвилли,mardilishvilli,მარდალეიშვილი,mardaleishvili
Нарузишвили,naruzishvili,ნარუშვილი,narushvili
Морехия,morekhiia,მოროხია,morokhia
